address1,address2,address3,alias,categories,city,country,display_address,display_phone,distance,id,image_url,is_closed,latitude,longitude,name,phone,price,rating,review_count,state,transactions,url,zip_code,fema_l1
,,,houston-texas-techs-league-city,"[['hometheatreinstallation', 'Home Theatre Installation'], ['telecommunications', 'Telecommunications'], ['homenetworkinstall', 'Home Network Installation']]",League City,US,"['League City, TX 77573']",(281) 543-3582,39557.716921163,8kordXhzWGF90ZKZZXuWYg,https://s3-media1.fl.yelpcdn.com/bphoto/XZ-O3iNcxieOqGm_vLKLvQ/o.jpg,False,29.50165,-95.05698,Houston Texas Techs,+12815433582,NAN,5.0,1,TX,[],https://www.yelp.com/biz/houston-texas-techs-league-city?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77573,5
125 W 6th St,,,texas-teledata-kemah-6,"[['telecommunications', 'Telecommunications'], ['securitysystems', 'Security Systems'], ['homenetworkinstall', 'Home Network Installation']]",Kemah,US,"['125 W 6th St', 'Kemah, TX 77565']",(832) 425-0925,40642.14645859019,gP6GRUQDQlN7H9mvcdz5OQ,https://s3-media2.fl.yelpcdn.com/bphoto/i-_EDo_NHdVzk9L7MaGUTg/o.jpg,False,29.54337,-95.02374,Texas Teledata,+18324250925,NAN,5.0,1,TX,[],https://www.yelp.com/biz/texas-teledata-kemah-6?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77565,5
215 Heights Blvd,,,verizon-houston-30,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['215 Heights Blvd', 'Houston, TX 77007']",(713) 292-0692,3922.065988012275,fWXxAflF8pRYUw25fA63kw,https://s3-media4.fl.yelpcdn.com/bphoto/sG0K20FSrCsvO-8Ekl1Gtg/o.jpg,False,29.77461,-95.39831,Verizon,+17132920692,$$$,3.0,21,TX,[],https://www.yelp.com/biz/verizon-houston-30?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77007,5
2071 Westheimer Rd,,,verizon-houston-15,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['2071 Westheimer Rd', 'Houston, TX 77098']",(713) 522-2810,5372.269473310111,0s__f5tXoO6I7S2xBdByeA,https://s3-media3.fl.yelpcdn.com/bphoto/Sg17ObwEs9v-DM6Z_XC0Dg/o.jpg,False,29.7422515357289,-95.4101977962952,Verizon,+17135222810,$$$,3.0,25,TX,[],https://www.yelp.com/biz/verizon-houston-15?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77098,5
1700 Post Oak Blvd,2 BLVD Place Ste 110,,verizon-houston-23,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['1700 Post Oak Blvd', '2 BLVD Place Ste 110', 'Houston, TX 77056']",(713) 960-8585,9989.248019771294,T3dQYpMeWv20z6fVCwWszw,https://s3-media4.fl.yelpcdn.com/bphoto/ePBN3LAF1hOEk3LujlD8Lw/o.jpg,False,29.749151,-95.462193,Verizon,+17139608585,$$,2.5,33,TX,[],https://www.yelp.com/biz/verizon-houston-23?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,5
8505 S Main St,Ste 340,,verizon-houston-28,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['8505 S Main St', 'Ste 340', 'Houston, TX 77025']",(713) 592-0210,9661.756564803725,uNSWyxDXYlk6UIeN3z4mDA,https://s3-media2.fl.yelpcdn.com/bphoto/wnGDAq6sq2jvb6NFOcnOUw/o.jpg,False,29.6909630380048,-95.4158601164818,Verizon,+17135920210,$$$,4.0,10,TX,[],https://www.yelp.com/biz/verizon-houston-28?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77025,5
5600 Kirby Dr,Ste S4,,xfinity-store-by-comcast-dealer-houston,"[['securitysystems', 'Security Systems'], ['televisionserviceproviders', 'Television Service Providers'], ['isps', 'Internet Service Providers']]",Houston,US,"['5600 Kirby Dr', 'Ste S4', 'Houston, TX 77005']",(800) 934-6489,7333.415756102752,vzDpaBW3QbeOcxfeQ2_fPQ,https://s3-media4.fl.yelpcdn.com/bphoto/vQIl3Caqo-Nbj_f-9UUL7A/o.jpg,False,29.72201,-95.41895,Xfinity Store by Comcast Dealer,+18009346489,NAN,1.5,127,TX,[],https://www.yelp.com/biz/xfinity-store-by-comcast-dealer-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,5
3817 Southwest Fwy,,,verizon-houston-22,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['3817 Southwest Fwy', 'Houston, TX 77027']",(713) 621-1391,8442.685378214277,KWDb8LDxvZ8UsKcOVRtkDQ,https://s3-media1.fl.yelpcdn.com/bphoto/gqSxBdtEethm6oku0BiJzQ/o.jpg,False,29.7282926,-95.437718,Verizon,+17136211391,$$$,2.5,11,TX,[],https://www.yelp.com/biz/verizon-houston-22?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,5
,,,at-and-t-internet-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['Houston, TX 77034']",(844) 535-6390,23442.699157608455,7p7WhpZOPDHd5EBWZ_J4cQ,https://s3-media2.fl.yelpcdn.com/bphoto/dVvxixDnK5iCCCsXWDpiMA/o.jpg,False,29.64094,-95.2389,AT&T Internet,+18445356390,NAN,1.5,118,TX,[],https://www.yelp.com/biz/at-and-t-internet-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77034,5
9210 S Texas 6,Unit C,,verizon-houston-38,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['9210 S Texas 6', 'Unit C', 'Houston, TX 77083']",(832) 230-4664,28999.742430446284,ozaCW1K5Dk3wK7ipeuysYg,https://s3-media3.fl.yelpcdn.com/bphoto/sOTqCKY0v4xaYamwv5gkLw/o.jpg,False,29.6793821,-95.6443984,Verizon,+18322304664,NAN,5.0,2,TX,[],https://www.yelp.com/biz/verizon-houston-38?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77083,5
10400 Westoffice Dr,Ste 120,,capital-engineering-and-communications-houston-3,"[['isps', 'Internet Service Providers']]",Houston,US,"['10400 Westoffice Dr', 'Ste 120', 'Houston, TX 77042']",(832) 241-2229,19007.231282727247,P5CXXyzeoqeguPUgc0qa1Q,https://s3-media2.fl.yelpcdn.com/bphoto/zuC0Exb0d_nqXzw31th49w/o.jpg,False,29.7209479,-95.5507674,Capital Engineering & Communications,+18322412229,NAN,1.0,59,TX,[],https://www.yelp.com/biz/capital-engineering-and-communications-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77042,5
1440 Gulfgate Center Mall,,,verizon-houston-31,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['1440 Gulfgate Center Mall', 'Houston, TX 77087']",(713) 644-3742,9415.892049393073,YI_OGqVII7Oh3vNpaDDTyQ,https://s3-media1.fl.yelpcdn.com/bphoto/0jBHvZlcHnCtQqpLTgkdEQ/o.jpg,False,29.6978004,-95.2977667,Verizon,+17136443742,$$$,3.0,4,TX,[],https://www.yelp.com/biz/verizon-houston-31?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77087,5
5100 Westheimer,Ste 200,,sansfio-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['5100 Westheimer', 'Ste 200', 'Houston, TX 77056']",(832) 361-3001,10408.721207473567,ntiTGf9d9Qo7XVj8zNEQxw,https://s3-media4.fl.yelpcdn.com/bphoto/iCoJGqKvTY2eAB5bQZt16Q/o.jpg,False,29.74119,-95.46487,SansFiO,+18323613001,NAN,5.0,1,TX,[],https://www.yelp.com/biz/sansfio-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,5
9769 1/2 Long Point Rd,,,celulap-houston-2,"[['isps', 'Internet Service Providers'], ['mobilephonerepair', 'Mobile Phone Repair'], ['cellphoneaccessories', 'Mobile Phone Accessories']]",Houston,US,"['9769 1/2 Long Point Rd', 'Houston, TX 77055']",(713) 987-8484,14343.388733315069,3V167kbsLh7pPURvROND7g,https://s3-media2.fl.yelpcdn.com/bphoto/9oJX-aMXpr4p8qX0oO9qjQ/o.jpg,False,29.8031054,-95.5012234,Celulap,+17139878484,$,5.0,1,TX,[],https://www.yelp.com/biz/celulap-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77055,5
2950 North Lp W,Fl 8,,logix-communications-houston,"[['isps', 'Internet Service Providers'], ['telecommunications', 'Telecommunications']]",Houston,US,"['2950 North Lp W', 'Fl 8', 'Houston, TX 77092']",(713) 865-8427,9745.511527272782,1vdHo0xGa-UQC860lGj6Zg,https://s3-media3.fl.yelpcdn.com/bphoto/07lBuox0DN1pzeRxwJjCXg/o.jpg,False,29.804928,-95.4486488,LOGIX Communications,+17138658427,NAN,1.5,28,TX,[],https://www.yelp.com/biz/logix-communications-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77092,5
3100 Fannin St,,,verizon-houston-40,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['3100 Fannin St', 'Houston, TX 77004']",(713) 332-2863,2879.797878852548,F_XDCoFaCNAc5fV-pMHj2g,https://s3-media3.fl.yelpcdn.com/bphoto/gxDUfP3DLu7iqizF7-1l3g/o.jpg,False,29.7413153245525,-95.3762198650818,Verizon,+17133322863,NAN,3.0,2,TX,[],https://www.yelp.com/biz/verizon-houston-40?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,5
4400F North Fwy,Ste 400,,verizon-houston-29,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['4400F North Fwy', 'Ste 400', 'Houston, TX 77022']",(713) 695-2702,7818.132347682122,Q8g4h_KOmC5pv2j3yZynHw,https://s3-media1.fl.yelpcdn.com/bphoto/_TfHV_YWZTNNINFe-WN2Hw/o.jpg,False,29.8309762,-95.3807692,Verizon,+17136952702,$$$$,2.5,5,TX,[],https://www.yelp.com/biz/verizon-houston-29?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77022,5
948 Heights Blvd,,,clear-wireless-internet-houston-2,"[['computers', 'Computers'], ['isps', 'Internet Service Providers']]",Houston,US,"['948 Heights Blvd', 'Houston, TX 77008']",(832) 631-7351,4587.2866901921525,OUdRwUlsll_dAHwK3Nbnjw,,False,29.7887,-95.39707,Clear Wireless Internet,+18326317351,$$,1.0,10,TX,[],https://www.yelp.com/biz/clear-wireless-internet-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77008,5
6105 Westline Dr,,,phonoscope-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['6105 Westline Dr', 'Houston, TX 77036']",(713) 272-4600,19181.899042180783,oAoHP36all9dhwIZoilVew,,False,29.71116,-95.5494251,Phonoscope,+17132724600,NAN,1.0,12,TX,[],https://www.yelp.com/biz/phonoscope-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77036,5
1121 Capitol St,,,vunity-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['1121 Capitol St', 'Houston, TX 77002']",(713) 893-5273,510.6929363387525,LeLWh4JvSclqpM7FfrydUQ,https://s3-media2.fl.yelpcdn.com/bphoto/LDBfFBbvnAhAEmbJ84veEg/o.jpg,False,29.7585392,-95.3615036,vUnity,+17138935273,NAN,5.0,1,TX,[],https://www.yelp.com/biz/vunity-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,5
5454 Newcastle Dr,,,ygnition-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['5454 Newcastle Dr', 'Houston, TX 77081']",(866) 876-3278,9982.345300745801,vmXXK_8S0BFhkls0690TGg,,False,29.721407,-95.453018,Ygnition,+18668763278,NAN,1.0,3,TX,[],https://www.yelp.com/biz/ygnition-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77081,5
,,,talk-to-media-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['Houston, TX']",(713) 392-6501,993.5611343824415,xPT6Wsh7kk_2h5dskdMylQ,,False,29.7605800628662,-95.3696823120117,Talk To Media,+17133926501,NAN,1.0,1,TX,[],https://www.yelp.com/biz/talk-to-media-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,,5
2400 N Shepherd Dr,Ste 140,,verizon-houston-37,"[['mobilephones', 'Mobile Phones'], ['electronics', 'Electronics'], ['isps', 'Internet Service Providers']]",Houston,US,"['2400 N Shepherd Dr', 'Ste 140', 'Houston, TX 77008']",(281) 661-3686,6948.150083212782,WHErsk4P3wsjNa16ucNG-w,https://s3-media1.fl.yelpcdn.com/bphoto/-aLcMMi7bKNxTJodkvxTcg/o.jpg,False,29.8081514,-95.4097569,Verizon,+12816613686,$$$,1.0,1,TX,[],https://www.yelp.com/biz/verizon-houston-37?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77008,5
11125 Equity Drive,Suite 200,,cbeyond-houston-2,"[['telecommunications', 'Telecommunications'], ['isps', 'Internet Service Providers']]",Houston,US,"['11125 Equity Drive', 'Suite 200', 'Houston, TX 77041']",(877) 300-9373,21245.08455042759,6WEbQGFWA_zytGKWJcxDDw,https://s3-media3.fl.yelpcdn.com/bphoto/O99jYRqGOHuUGANiA5tbow/o.jpg,False,29.8383662,-95.5622924,Cbeyond,+18773009373,NAN,1.0,1,TX,[],https://www.yelp.com/biz/cbeyond-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77041,5
4707 Eigel,,,clear-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['4707 Eigel', 'Houston, TX 77007']",(713) 242-1862,4879.361957278827,H87C0HwN1TVeC8nLiYpWiw,,False,29.77463,-95.40874,Clear,+17132421862,NAN,2.0,1,TX,[],https://www.yelp.com/biz/clear-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77007,5
3815 Montrose Blvd,,,sniperhill-houston,"[['isps', 'Internet Service Providers']]",Houston,US,"['3815 Montrose Blvd', 'Houston, TX 77006']",(713) 529-2950,4068.3175332068527,1aDkRUlJBv9f2Apj1oz9JQ,,False,29.73821,-95.39063,Sniperhill,+17135292950,NAN,1.0,1,TX,[],https://www.yelp.com/biz/sniperhill-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77006,5
3350 E Tc Jester,,,houston-wireless-houston,"[['televisionserviceproviders', 'Television Service Providers'], ['isps', 'Internet Service Providers'], ['mobilephones', 'Mobile Phones']]",Houston,US,"['3350 E Tc Jester', 'Houston, TX 77018']",(281) 674-7804,10046.519218334135,NYzIhrk-GOJv_cXol9h4bQ,https://s3-media3.fl.yelpcdn.com/bphoto/XaT9D5fXhGZjuCs7pfk_BA/o.jpg,False,29.81687,-95.4436,Houston Wireless,+12816747804,NAN,1.0,2,TX,[],https://www.yelp.com/biz/houston-wireless-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77018,5
6515 Corporate Dr,Ste R,,general-communications-houston-5,"[['televisionserviceproviders', 'Television Service Providers'], ['isps', 'Internet Service Providers']]",Houston,US,"['6515 Corporate Dr', 'Ste R', 'Houston, TX 77036']",(713) 772-0888,19424.827353635923,5NlQZgMh_i5JM3hSrhIoZg,https://s3-media2.fl.yelpcdn.com/bphoto/76dixoagPyFENOWuNNypKg/o.jpg,False,29.70795,-95.55132,General Communications,+17137720888,NAN,1.0,1,TX,[],https://www.yelp.com/biz/general-communications-houston-5?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77036,5
2400 Fm 2920,,,charter-communications-spring,"[['televisionserviceproviders', 'Television Service Providers'], ['isps', 'Internet Service Providers']]",Spring,US,"['2400 Fm 2920', 'Spring, TX 77388']",(888) 438-2427,35454.51621000651,NPjs1Yoc9_Osd6hzcMpS8Q,https://s3-media3.fl.yelpcdn.com/bphoto/o-erXD7HmtDxmUblVSnTsA/o.jpg,False,30.0708980560303,-95.4534606933594,Charter Communications,+18884382427,NAN,1.5,12,TX,[],https://www.yelp.com/biz/charter-communications-spring?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77388,5
