address1,address2,address3,alias,categories,city,country,display_address,display_phone,distance,id,image_url,is_closed,latitude,longitude,name,phone,price,rating,review_count,state,transactions,url,zip_code,fema_l1
302 W 11th,,,mcdonalds-coffeyville,"[['burgers', 'Burgers'], ['hotdogs', 'Fast Food'], ['coffee', 'Coffee & Tea']]",Coffeyville,US,"['302 W 11th', 'Coffeyville, KS 67337']",(620) 251-3330,10431.75127358766,i6jJ8vA0_UmF98-DNMfcOw,https://s3-media3.fl.yelpcdn.com/bphoto/EvNp_EsU_0piIHvl3jvzng/o.jpg,False,37.0332889486865,-95.6194558739662,McDonald's,+16202513330,$,1.5,11,KS,[],https://www.yelp.com/biz/mcdonalds-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
304 E 8th St,,,rosss-bbq-restaurant-coffeyville,"[['bbq', 'Barbeque']]",Coffeyville,US,"['304 E 8th St', 'Coffeyville, KS 67337']",(620) 251-4490,10778.898259478403,-WfLYhGcO1NmEH2GIttwHQ,https://s3-media2.fl.yelpcdn.com/bphoto/YOokfaxikp9D9M9zKD7RNg/o.jpg,False,37.0362,-95.61203,Ross's Bbq Restaurant,+16202514490,$,4.0,4,KS,[],https://www.yelp.com/biz/rosss-bbq-restaurant-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
505 W 11th St,,,great-wall-buffet-coffeyville,"[['chinese', 'Chinese'], ['buffets', 'Buffets']]",Coffeyville,US,"['505 W 11th St', 'Coffeyville, KS 67337']",(620) 251-8899,10206.792561883085,7ltXG_4Ma3_zMs00aSKXKg,,False,37.03269,-95.62314,Great Wall Buffet,+16202518899,NAN,2.5,3,KS,[],https://www.yelp.com/biz/great-wall-buffet-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
1612 W 11th St,,,pizza-hut-coffeyville,"[['pizza', 'Pizza'], ['italian', 'Italian'], ['chicken_wings', 'Chicken Wings']]",Coffeyville,US,"['1612 W 11th St', 'Coffeyville, KS 67337']",(620) 251-4520,8854.88493583843,-QVgQxbcIkRn6m_fPyPTHg,https://s3-media3.fl.yelpcdn.com/bphoto/3o_yOVHh7CwpIJLelwmbIw/o.jpg,False,37.0334,-95.64161,Pizza Hut,+16202514520,$,2.5,4,KS,[],https://www.yelp.com/biz/pizza-hut-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
501 W 11th St,,,arbys-coffeyville,"[['hotdogs', 'Fast Food'], ['sandwiches', 'Sandwiches']]",Coffeyville,US,"['501 W 11th St', 'Coffeyville, KS 67337']",(620) 251-4304,10239.381900587246,vVfbFcMTdTcY866KmQB5Cw,,False,37.03268,-95.62271,Arby's,+16202514304,$,2.5,3,KS,[],https://www.yelp.com/biz/arbys-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
902 W 11th St,,,subway-coffeyville,"[['hotdogs', 'Fast Food'], ['sandwiches', 'Sandwiches']]",Coffeyville,US,"['902 W 11th St', 'Coffeyville, KS 67337']",(620) 251-0011,9745.940599298623,O47iiboR0BDFbIHI6fUY6g,,False,37.0331949,-95.6290564,Subway,+16202510011,$,2.5,3,KS,[],https://www.yelp.com/biz/subway-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
215 W 11th St,,,kfc-coffeyville,"[['hotdogs', 'Fast Food'], ['chicken_wings', 'Chicken Wings'], ['chickenshop', 'Chicken Shop']]",Coffeyville,US,"['215 W 11th St', 'Coffeyville, KS 67337']",(620) 251-1934,10595.798947746305,JFmmdCCt3RDplwXF6BwCHQ,https://s3-media3.fl.yelpcdn.com/bphoto/45ekkix8quCW2Bk0AoGNCQ/o.jpg,False,37.0328,-95.6176,KFC,+16202511934,$,2.0,10,KS,['pickup'],https://www.yelp.com/biz/kfc-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
314 W 11th St,,,long-john-silvers-coffeyville,"[['hotdogs', 'Fast Food'], ['seafood', 'Seafood']]",Coffeyville,US,"['314 W 11th St', 'Coffeyville, KS 67337']",(620) 251-3390,10380.241922842071,NreISuW9UeLk5Mp5Qu8U-w,https://s3-media2.fl.yelpcdn.com/bphoto/y5Lc2PWOXkMLMzx1xyFHsw/o.jpg,False,37.0330352336168,-95.6193801015615,Long John Silver's,+16202513390,$$$,2.5,3,KS,[],https://www.yelp.com/biz/long-john-silvers-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
822 W 14th St,,,coffeyville-livestock-market-coffeyville,"[['cafes', 'Cafes'], ['burgers', 'Burgers']]",Coffeyville,US,"['822 W 14th St', 'Coffeyville, KS 67337']",(620) 251-5460,10155.369012196836,tjDShp58B27qDrZZN5hBjw,,False,37.02893,-95.62749,Coffeyville Livestock Market,+16202515460,NAN,3.0,2,KS,[],https://www.yelp.com/biz/coffeyville-livestock-market-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
Located On N Cli,,,hillcrest-golf-course-coffeyville,"[['golf', 'Golf']]",Coffeyville,US,"['Located On N Cli', 'Coffeyville, KS 67337']",(620) 252-6190,10391.757493267844,vd0ZVcfDT-tgI5tRsQ2d4w,,False,37.03297,-95.61657,Hillcrest Golf Course,+16202526190,NAN,4.0,1,KS,[],https://www.yelp.com/biz/hillcrest-golf-course-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
311 11th St,,,tuscana-italian-restaurant-coffeyville,"[['italian', 'Italian']]",Coffeyville,US,"['311 11th St', 'Coffeyville, KS 67337']",(620) 251-2177,10419.801857600283,Q_wDrCl0lXybddtGeRng4w,,False,37.032698,-95.620197,Tuscana Italian Restaurant,+16202512177,NAN,1.5,3,KS,[],https://www.yelp.com/biz/tuscana-italian-restaurant-coffeyville?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,67337,7
3614 West Magnolia Blvd,,,portos-bakery-and-cafe-burbank,"[['bakeries', 'Bakeries'], ['cafes', 'Cafes'], ['customcakes', 'Custom Cakes']]",Burbank,US,"['3614 West Magnolia Blvd', 'Burbank, CA 91505']",(818) 846-9100,3537.1800897828293,fYrnfeW_O7FS1Sli59HgGw,https://s3-media3.fl.yelpcdn.com/bphoto/jitrMA1_LZQhEyjt2Am17w/o.jpg,False,34.1677,-118.34655,Porto's Bakery & Cafe,+18188469100,$,4.5,8568,CA,[],https://www.yelp.com/biz/portos-bakery-and-cafe-burbank?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,91505,7
3535 Cahuenga Blvd W,Ste 105,,joes-falafel-los-angeles,"[['mediterranean', 'Mediterranean']]",Los Angeles,US,"['3535 Cahuenga Blvd W', 'Ste 105', 'Los Angeles, CA 90068']",(323) 512-4447,477.5419640773695,YetYHIRKrZDGHZ50I_RMag,https://s3-media3.fl.yelpcdn.com/bphoto/dHYLPSLuCWbQwxUEmlDO2g/o.jpg,False,34.1331825256348,-118.357154846191,Joe's Falafel,+13235124447,$$,4.5,1803,CA,"['delivery', 'pickup']",https://www.yelp.com/biz/joes-falafel-los-angeles?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,90068,7
10820 Ventura Blvd,,,suncafe-organic-studio-city,"[['vegan', 'Vegan'], ['raw_food', 'Live/Raw Food'], ['cookingclasses', 'Cooking Classes']]",Studio City,US,"['10820 Ventura Blvd', 'Studio City, CA 91604']",(818) 308-7420,786.7183076220109,CNs1LYGNTGyiGFB3QubhLQ,https://s3-media4.fl.yelpcdn.com/bphoto/96fRZTkwv4jQ3uz1rxvq0Q/o.jpg,False,34.1385791989621,-118.366539,SunCafe Organic,+18183087420,$$,4.5,2164,CA,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/suncafe-organic-studio-city?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,91604,7
100 Universal City Plz,,,universal-studios-hollywood-universal-city,"[['amusementparks', 'Amusement Parks']]",Universal City,US,"['100 Universal City Plz', 'Universal City, CA 91608']",(800) 864-8377,443.5405097128202,qTCFqVZNnfmAIM-4QPxFRw,https://s3-media3.fl.yelpcdn.com/bphoto/uZvbvHSu0RjkQvqR1GXAIg/o.jpg,False,34.138119,-118.353382,Universal Studios Hollywood,+18008648377,NAN,4.0,4216,CA,[],https://www.yelp.com/biz/universal-studios-hollywood-universal-city?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,91608,7
4360 Tujunga Ave,,,aroma-coffee-and-tea-studio-city,"[['coffee', 'Coffee & Tea'], ['sandwiches', 'Sandwiches'], ['breakfast_brunch', 'Breakfast & Brunch']]",Studio City,US,"['4360 Tujunga Ave', 'Studio City, CA 91604']",(818) 508-6505,2322.6616029657603,U8Te6WsGtxPKucnCfhl4xA,https://s3-media1.fl.yelpcdn.com/bphoto/WuH5oOeE2UinhNpwK30AHQ/o.jpg,False,34.149429,-118.378662,Aroma Coffee & Tea,+18185086505,$$,4.0,2710,CA,[],https://www.yelp.com/biz/aroma-coffee-and-tea-studio-city?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,91604,7
353 N Pass Ave,,,bea-beas-burbank,"[['breakfast_brunch', 'Breakfast & Brunch'], ['newamerican', 'American (New)'], ['waffles', 'Waffles']]",Burbank,US,"['353 N Pass Ave', 'Burbank, CA 91505']",(818) 846-2327,2322.6093186251255,hHqxeU1Js2yI-1YD0KWwBQ,https://s3-media1.fl.yelpcdn.com/bphoto/f74wMxxTvpDcSLyLMD7g3w/o.jpg,False,34.1557956670448,-118.346222436775,Bea Bea's,+18188462327,$$,4.0,3338,CA,[],https://www.yelp.com/biz/bea-beas-burbank?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,91505,7
4384 Lankershim Blvd,,,the-rustic-spoon-north-hollywood,"[['asianfusion', 'Asian Fusion'], ['thai', 'Thai'], ['vietnamese', 'Vietnamese']]",North Hollywood,US,"['4384 Lankershim Blvd', 'North Hollywood, CA 91602']",(818) 754-8998,1577.012357642136,HDCV0mWlZ_wlj3GN-eANTA,https://s3-media3.fl.yelpcdn.com/bphoto/Y6M96BIyYTXOzeLgUFDLYg/o.jpg,False,34.15013,-118.36538,The Rustic Spoon,+18187548998,$$,4.5,1303,CA,[],https://www.yelp.com/biz/the-rustic-spoon-north-hollywood?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,91602,7
7916 W Sunset Blvd,,,the-griddle-cafe-hollywood,"[['breakfast_brunch', 'Breakfast & Brunch'], ['coffee', 'Coffee & Tea'], ['sandwiches', 'Sandwiches']]",Hollywood,US,"['7916 W Sunset Blvd', 'Hollywood, CA 90046']",(323) 874-0377,4415.96134662668,OSYoTFAfq9_wFyDH_qUsTA,https://s3-media2.fl.yelpcdn.com/bphoto/ltbTeMTtJFjpdEriqQGpZw/o.jpg,False,34.097807,-118.362255,The Griddle Cafe,+13238740377,$$,4.0,5572,CA,[],https://www.yelp.com/biz/the-griddle-cafe-hollywood?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,90046,7
