address1,address2,address3,alias,categories,city,country,display_address,display_phone,distance,id,image_url,is_closed,latitude,longitude,name,phone,price,rating,review_count,state,transactions,url,zip_code,fema_l1
,,,soaring-phoenix-dragon-and-lion-dance-association-houston-2,"[['theater', 'Performing Arts'], ['nonprofit', 'Community Service/Non-Profit'], ['culturalcenter', 'Cultural Center']]",Houston,US,"['Houston, TX 77449']",(832) 330-8188,38383.47692794187,a4QrnIGX_WJ-NdC7gdT9rw,https://s3-media3.fl.yelpcdn.com/bphoto/UUufGwki9FTfJn7rf7Y6Mw/o.jpg,False,29.86299,-95.69456,Soaring Phoenix Dragon and Lion Dance Association,+18323308188,NAN,5.0,4,TX,[],https://www.yelp.com/biz/soaring-phoenix-dragon-and-lion-dance-association-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77449,2
2337 Bissonnet,,,russian-cultural-center-our-texas-houston,"[['galleries', 'Art Galleries'], ['culturalcenter', 'Cultural Center'], ['venues', 'Venues & Event Spaces']]",Houston,US,"['2337 Bissonnet', 'Houston, TX 77005']",(713) 395-3301,6725.251677397696,4DgsAATSnBtiF0yJfNydQA,https://s3-media4.fl.yelpcdn.com/bphoto/W1sWlNe6R82l52GL-vcQMg/o.jpg,False,29.725276,-95.41438,Russian Cultural Center Our Texas,+17133953301,$,4.5,2,TX,[],https://www.yelp.com/biz/russian-cultural-center-our-texas-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,2
501 Crawford St,,,minute-maid-park-houston,"[['stadiumsarenas', 'Stadiums & Arenas'], ['baseballfields', 'Baseball Fields']]",Houston,US,"['501 Crawford St', 'Houston, TX 77002']",(713) 259-8000,767.8303819074218,aeILFXnCCL4frEuXEXqWeQ,https://s3-media1.fl.yelpcdn.com/bphoto/uw07U08nu6aFKYsm7kTk9A/o.jpg,False,29.7572884882198,-95.3555281575652,Minute Maid Park,+17132598000,NAN,4.0,434,TX,[],https://www.yelp.com/biz/minute-maid-park-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
1510 Polk St,,,toyota-center-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['1510 Polk St', 'Houston, TX 77002']",(713) 758-7200,1362.7976706665238,EwNhh-RJ6xMkDKfCYU3tmA,https://s3-media1.fl.yelpcdn.com/bphoto/9cM4Ee3oM6jsHFRrgPRLWg/o.jpg,False,29.75175,-95.36202,Toyota Center,+17137587200,NAN,3.5,237,TX,[],https://www.yelp.com/biz/toyota-center-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
2200 Texas St,,,bbva-compass-stadium-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['2200 Texas St', 'Houston, TX 77003']",(713) 547-3000,1402.7659705869205,8PJDsWVslrLfgEX14dDSZg,https://s3-media3.fl.yelpcdn.com/bphoto/PNevmmrhn1m6ZN6H3muNPQ/o.jpg,False,29.752236,-95.352425,BBVA Compass Stadium,+17135473000,NAN,4.0,100,TX,[],https://www.yelp.com/biz/bbva-compass-stadium-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77003,2
One Nrg Park,,,nrg-stadium-houston-2,"[['venues', 'Venues & Event Spaces'], ['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['One Nrg Park', 'Houston, TX 77054']",(832) 667-1400,9970.92795562795,IiJDb9MnqwXgtCUWb9hMCQ,https://s3-media3.fl.yelpcdn.com/bphoto/fcldHZNxwhb2fKMhS8bn7g/o.jpg,False,29.6850688988644,-95.4109811782837,NRG Stadium,+18326671400,NAN,3.5,242,TX,[],https://www.yelp.com/biz/nrg-stadium-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77054,2
3874 Holman St,,,tdecu-stadium-houston,"[['stadiumsarenas', 'Stadiums & Arenas'], ['amateursportsteams', 'Amateur Sports Teams'], ['collegeuniv', 'Colleges & Universities']]",Houston,US,"['3874 Holman St', 'Houston, TX 77004']",,4513.622411186051,Z1Bm9LhYN2FV6DmauHCjsw,https://s3-media1.fl.yelpcdn.com/bphoto/6YeuTWH37a6mAb9jZ_Gcog/o.jpg,False,29.7238713,-95.3476228,TDECU Stadium,,NAN,4.0,27,TX,[],https://www.yelp.com/biz/tdecu-stadium-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,2
3422 Cullen Blvd,,,fertitta-center-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['3422 Cullen Blvd', 'Houston, TX 77204']",,4436.670452547593,YAqCUEq-jqXVFCwW__dIww,https://s3-media2.fl.yelpcdn.com/bphoto/J-A14rXmZ7ZYPXWccAhl6w/o.jpg,False,29.724757,-95.346949,Fertitta Center,,NAN,5.0,3,TX,[],https://www.yelp.com/biz/fertitta-center-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77204,2
1 Nrg Park,,,nrg-arena-houston-2,"[['stadiumsarenas', 'Stadiums & Arenas'], ['venues', 'Venues & Event Spaces']]",Houston,US,"['1 Nrg Park', 'Houston, TX 77054']",(832) 667-1400,10133.347235686744,EldzodKwMDc8w4vuvY9fLA,https://s3-media3.fl.yelpcdn.com/bphoto/Dr0rLVDW7q4UzTI4NqSYVw/o.jpg,False,29.681146,-95.406024,NRG Arena,+18326671400,NAN,3.0,31,TX,[],https://www.yelp.com/biz/nrg-arena-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77054,2
3100 Calhoun Rd,,,darryl-and-lori-schroeder-park-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['3100 Calhoun Rd', 'Houston, TX 77004']",(713) 462-6647,4067.163260567961,sSvENOodjUL9LE-4cbCIdA,https://s3-media2.fl.yelpcdn.com/bphoto/NWxW897e1YAqHGU2TNm-QA/o.jpg,False,29.7274335183579,-95.3502452373505,Darryl & Lori Schroeder Park,+17134626647,NAN,4.5,4,TX,[],https://www.yelp.com/biz/darryl-and-lori-schroeder-park-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,2
1968-2050 University Blvd,,,reckling-park-houston,"[['stadiumsarenas', 'Stadiums & Arenas'], ['baseballfields', 'Baseball Fields']]",Houston,US,"['1968-2050 University Blvd', 'Houston, TX 77030']",,7119.300833760043,C1MRTRjPVpXCjQliNdblBg,https://s3-media3.fl.yelpcdn.com/bphoto/-JNghPlc8d5cs6R8_Lt_0g/o.jpg,False,29.712471,-95.4033966,Reckling Park,,NAN,4.0,5,TX,[],https://www.yelp.com/biz/reckling-park-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77030,2
1 Nrg Park,,,nrg-arena-houston-3,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['1 Nrg Park', 'Houston, TX 77054']",(832) 667-1400,9991.500223889223,7lGxTP1f5Z8JhbP4RaYhSg,https://s3-media3.fl.yelpcdn.com/bphoto/8fOlZeK30CBlF4YTAGrkEQ/o.jpg,False,29.6873851,-95.41242,NRG Arena,+18326671400,NAN,2.5,38,TX,[],https://www.yelp.com/biz/nrg-arena-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77054,2
3875 Holman St,,,hofheinz-pavilion-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['3875 Holman St', 'Houston, TX 77204']",(800) 433-3243,4469.125103028412,rRiiOKieTSPNnkqEqE9hGg,https://s3-media1.fl.yelpcdn.com/bphoto/PJBMDP8M2lZqyp7kk6q4sA/o.jpg,False,29.7239065,-95.3472346,Hofheinz Pavilion,+18004333243,NAN,3.0,4,TX,[],https://www.yelp.com/biz/hofheinz-pavilion-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77204,2
6100 Main St,,,tudor-fieldhouse-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['6100 Main St', 'Houston, TX 77005']",(713) 348-4068,6814.8111210641,6cWt08Z6M7TkE-t4Ru3lOg,https://s3-media3.fl.yelpcdn.com/bphoto/b1j2KH60zH0yPY41PS66Uw/o.jpg,False,29.7149407920034,-95.4037181545532,Tudor Fieldhouse,+17133484068,NAN,4.0,2,TX,[],https://www.yelp.com/biz/tudor-fieldhouse-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,2
3100 Cullen Blvd,,University of Houston,carl-lewis-international-track-and-field-complex-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['3100 Cullen Blvd', 'University of Houston', 'Houston, TX 77004']",(713) 743-1000,4273.908688116182,lU_Qhi2jCThayTow1OBgsg,https://s3-media2.fl.yelpcdn.com/bphoto/sFdIecXhjta3KFNSnjcSDw/o.jpg,False,29.7260723742762,-95.3477769345045,Carl Lewis International Track & Field Complex,+17137431000,NAN,4.0,1,TX,[],https://www.yelp.com/biz/carl-lewis-international-track-and-field-complex-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,2
1331 Lamar St,Ste 700,,harris-county-houston-sports-authority-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['1331 Lamar St', 'Ste 700', 'Houston, TX 77010']",(713) 308-5900,963.5969742332637,XVagCXWlKzM5O8jcJPiusw,,False,29.7545745,-95.3625427,Harris County Houston Sports Authority,+17133085900,NAN,2.0,1,TX,[],https://www.yelp.com/biz/harris-county-houston-sports-authority-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77010,2
,,,houston-astros-baseball-club-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['Houston, TX 77001']",(713) 259-8500,1241.5809198263682,_k12RberWzTDonxgG3s1SA,https://s3-media4.fl.yelpcdn.com/bphoto/ZRznv2aHJVJUnH1uLNasyw/o.jpg,False,29.7652721405029,-95.3657684326172,Houston Astros Baseball Club,+17132598500,NAN,1.0,1,TX,[],https://www.yelp.com/biz/houston-astros-baseball-club-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77001,2
6100 S Main St,,,rice-stadium-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['6100 S Main St', 'Houston, TX 77005']",(713) 348-6957,9724.83461005072,6LsWkYuZ_Xg9VgbNdDFRyA,https://s3-media3.fl.yelpcdn.com/bphoto/xv2jwk0r-SES_-rdKc4dRQ/o.jpg,False,29.6911038821082,-95.4172562153443,Rice Stadium,+17133486957,NAN,3.5,2,TX,[],https://www.yelp.com/biz/rice-stadium-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,2
2020 Mangum Rd,,,delmar-stadium-houston,"[['stadiumsarenas', 'Stadiums & Arenas']]",Houston,US,"['2020 Mangum Rd', 'Houston, TX 77092']",(713) 957-7711,10369.136855787827,5O100nv3W7pLV3vMYQA7EQ,https://s3-media3.fl.yelpcdn.com/bphoto/dJ0hPay64EhRXFCjteBwOg/o.jpg,False,29.802793,-95.457139,Delmar Stadium,+17139577711,NAN,4.0,1,TX,[],https://www.yelp.com/biz/delmar-stadium-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77092,2
1435 Beall St,,,spjst-lodge-88-houston,"[['venues', 'Venues & Event Spaces'], ['social_clubs', 'Social Clubs']]",Houston,US,"['1435 Beall St', 'Houston, TX 77008']",(713) 869-5767,6860.12588979268,ASYvbqBYThkvRVWyJyE8Cg,https://s3-media3.fl.yelpcdn.com/bphoto/TPs7_jG3hl96BP_vs_Dw8w/o.jpg,False,29.7973403930664,-95.4186019897461,SPJST Lodge 88,+17138695767,NAN,4.5,136,TX,[],https://www.yelp.com/biz/spjst-lodge-88-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77008,2
5555 Morningside Dr,,,bon-running-club-houston,"[['sports_clubs', 'Sports Clubs'], ['nonprofit', 'Community Service/Non-Profit'], ['social_clubs', 'Social Clubs']]",Houston,US,"['5555 Morningside Dr', 'Houston, TX 77005']",,7416.181063502375,5uZThcFfaadyiA-nXpto1Q,https://s3-media1.fl.yelpcdn.com/bphoto/Hp461QsD0rVH4lmf8MOVmw/o.jpg,False,29.71628,-95.41465,BON Running Club,,NAN,5.0,54,TX,[],https://www.yelp.com/biz/bon-running-club-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,2
1019 Commerce St,Ste 200,,buffalo-bayou-partnership-houston,"[['nonprofit', 'Community Service/Non-Profit'], ['social_clubs', 'Social Clubs']]",Houston,US,"['1019 Commerce St', 'Ste 200', 'Houston, TX 77002']",(713) 752-0314,158.3678115494377,7SO7w-fsOCjIreLIv7sknQ,https://s3-media3.fl.yelpcdn.com/bphoto/04kE-r4VOfOqWIgXv_Rj_g/o.jpg,False,29.7636566162109,-95.3586730957031,Buffalo Bayou Partnership,+17137520314,NAN,4.5,11,TX,[],https://www.yelp.com/biz/buffalo-bayou-partnership-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
344 Harvard Street,,,events-and-adventures-houston-2,"[['social_clubs', 'Social Clubs']]",Houston,US,"['344 Harvard Street', 'Houston, TX 77007']",(800) 386-0866,3830.8592758955356,xg17Z5qQ0h0pbEqPW4ajNw,https://s3-media3.fl.yelpcdn.com/bphoto/R8OZYRAG4ZZFI-M9xRHB9w/o.jpg,False,29.77760887146,-95.3959121704102,Events & Adventures,+18003860866,NAN,3.0,55,TX,[],https://www.yelp.com/biz/events-and-adventures-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77007,2
6200 Hermann Park Dr,,,flock-the-houston-zoo-young-supporters-houston,"[['social_clubs', 'Social Clubs'], ['nonprofit', 'Community Service/Non-Profit']]",Houston,US,"['6200 Hermann Park Dr', 'Houston, TX 77030']",(713) 533-6500,5990.670840568716,4dbA8-86A0Ppk5y1T0qbjA,https://s3-media3.fl.yelpcdn.com/bphoto/DtmpJoX78api4kcIhsv5Fg/o.jpg,False,29.7144949,-95.3894186,Flock The Houston Zoo Young Supporters,+17135336500,NAN,5.0,6,TX,[],https://www.yelp.com/biz/flock-the-houston-zoo-young-supporters-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77030,2
