address1,address2,address3,alias,categories,city,country,display_address,display_phone,distance,id,image_url,is_closed,latitude,longitude,name,phone,price,rating,review_count,state,transactions,url,zip_code,fema_l1
,,,fired-up-assemblers-houston,"[['firedepartments', 'Fire Departments']]",Houston,US,"['Houston, TX 77070']",(832) 726-3505,380.1110111567947,Ah2c6VD3PJ-6mpA0b6MpFg,https://s3-media4.fl.yelpcdn.com/bphoto/dwfMIvTVZHSi0VcSXzIMBw/o.jpg,False,29.759718404587,-95.3609508343506,Fired Up Assemblers,+18327263505,NAN,5.0,4,TX,[],https://www.yelp.com/biz/fired-up-assemblers-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77070,1
9726 Monroe Blvd,,,hfd-station-61-houston,"[['firedepartments', 'Fire Departments']]",Houston,US,"['9726 Monroe Blvd', 'Houston, TX 77075']",(713) 944-4488,17736.27862055542,DakKd26NcEzNc5BcLusgog,https://s3-media4.fl.yelpcdn.com/bphoto/NsmzKNUzAp4ChKpbdf0f0A/o.jpg,False,29.62543,-95.26699,Hfd Station 61,+17139444488,NAN,5.0,1,TX,[],https://www.yelp.com/biz/hfd-station-61-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77075,1
7706 Fallbrook Dr,,,harris-county-rural-fire-prevention-district-no-20-houston-2,"[['firedepartments', 'Fire Departments']]",Houston,US,"['7706 Fallbrook Dr', 'Houston, TX 77086']",(281) 893-5966,22798.56785998218,-WYbVngIGDQ81MY12UtwnA,,False,29.9245968,-95.5049727,Harris County Rural Fire Prevention District No 20,+12818935966,NAN,5.0,1,TX,[],https://www.yelp.com/biz/harris-county-rural-fire-prevention-district-no-20-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77086,1
11900 Perry Rd,,,cypress-creek-vfd-station-24-houston,"[['firedepartments', 'Fire Departments']]",Houston,US,"['11900 Perry Rd', 'Houston, TX 77070']",(281) 894-0151,28498.056209773964,OUOwXBzpYD5hetto93fyhA,https://s3-media3.fl.yelpcdn.com/bphoto/AZxZF0G0AoJ2j6Lb6O76UQ/o.jpg,False,29.9481935892403,-95.5642625355993,Cypress Creek VFD Station 24,+12818940151,NAN,5.0,1,TX,[],https://www.yelp.com/biz/cypress-creek-vfd-station-24-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77070,1
9630 Telge Rd,,,cy-fair-volunteer-fire-department-houston,"[['firedepartments', 'Fire Departments']]",Houston,US,"['9630 Telge Rd', 'Houston, TX 77095']",(281) 550-6663,32635.883936055918,_cv3tGagUM6h3IpKHrEMUg,https://s3-media2.fl.yelpcdn.com/bphoto/k5jLEI1y-VvrtUHNohq_7w/o.jpg,False,29.92026,-95.6452599,Cy-Fair Volunteer Fire Department,+12815506663,NAN,3.0,2,TX,[],https://www.yelp.com/biz/cy-fair-volunteer-fire-department-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77095,1
3100 Kirby,,,pearland-fire-department-pearland,"[['firedepartments', 'Fire Departments']]",Pearland,US,"['3100 Kirby', 'Pearland, TX 77584']",(281) 652-1954,23739.400984727075,b-NlfpSGNGFg3wrPhxwXRw,https://s3-media2.fl.yelpcdn.com/bphoto/9IDAxKRdDI46n2r6A5MJ-w/o.jpg,False,29.552248,-95.399019,Pearland Fire Department,+12816521954,NAN,4.0,1,TX,[],https://www.yelp.com/biz/pearland-fire-department-pearland?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77584,1
6100 Main St,,,rice-university-houston,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['6100 Main St', 'Houston, TX 77005']",(713) 348-0000,6488.576087558095,2R0xKk-TpOILw6YOXCKr6g,https://s3-media3.fl.yelpcdn.com/bphoto/IJvIwRgHU8jtolw41dAozQ/o.jpg,False,29.717389,-95.401836,Rice University,+17133480000,NAN,4.0,49,TX,[],https://www.yelp.com/biz/rice-university-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,1
4800 Calhoun Rd,,,university-of-houston-houston-2,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['4800 Calhoun Rd', 'Houston, TX 77004']",(713) 743-2255,5085.589798711402,jVYdc0LOjpQfcL3h8bQYLg,https://s3-media2.fl.yelpcdn.com/bphoto/kloUjIqqUigz1-jjMszhNQ/o.jpg,False,29.719926,-95.34233,University of Houston,+17137432255,NAN,3.5,91,TX,[],https://www.yelp.com/biz/university-of-houston-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,1
3874 Holman St,,,tdecu-stadium-houston,"[['stadiumsarenas', 'Stadiums & Arenas'], ['amateursportsteams', 'Amateur Sports Teams'], ['collegeuniv', 'Colleges & Universities']]",Houston,US,"['3874 Holman St', 'Houston, TX 77004']",,4513.622411186051,Z1Bm9LhYN2FV6DmauHCjsw,https://s3-media1.fl.yelpcdn.com/bphoto/6YeuTWH37a6mAb9jZ_Gcog/o.jpg,False,29.7238713,-95.3476228,TDECU Stadium,,NAN,4.0,27,TX,[],https://www.yelp.com/biz/tdecu-stadium-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,1
1 Main St,,,university-of-houston-downtown-houston,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['1 Main St', 'Houston, TX 77002']",(713) 221-8000,367.2518617212504,z_A5j2_5TjOBdUC-BvHdMg,https://s3-media2.fl.yelpcdn.com/bphoto/n2SKpE8llllTHvQFQaQHzA/o.jpg,False,29.7656520756749,-95.3576478992874,University of Houston-Downtown,+17132218000,NAN,3.5,28,TX,[],https://www.yelp.com/biz/university-of-houston-downtown-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,1
3100 Cleburne St,,,texas-southern-university-houston,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['3100 Cleburne St', 'Houston, TX 77004']",(713) 313-7011,4588.41274113906,5pZa7pel9PCRMhwXofKFkg,https://s3-media2.fl.yelpcdn.com/bphoto/8k6ddu5XGjNXnWpaKJRrcw/o.jpg,False,29.721765,-95.360613,Texas Southern University,+17133137011,NAN,4.0,9,TX,[],https://www.yelp.com/biz/texas-southern-university-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,1
3800 Montrose Blvd,,,university-of-st-thomas-houston,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['3800 Montrose Blvd', 'Houston, TX 77006']",(713) 522-7911,4344.502663614233,tPzJKR8Mb648UILuZULkZw,https://s3-media4.fl.yelpcdn.com/bphoto/YuNBI8WD2qJ7cxf0DEY2Qw/o.jpg,False,29.7366709516477,-95.3931776415253,University of St Thomas,+17135227911,NAN,3.5,16,TX,[],https://www.yelp.com/biz/university-of-st-thomas-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77006,1
6100 Main St,,Rice University,glasscock-school-of-continuing-studies-houston,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['6100 Main St', 'Rice University', 'Houston, TX 77005']",(713) 348-4803,7059.999009989861,Hm1vqhqqszN8LBOIxcZutg,https://s3-media1.fl.yelpcdn.com/bphoto/MBZCRaOmgG4dw44tSFls9A/o.jpg,False,29.7144860841919,-95.4070917012041,Glasscock School of Continuing Studies,+17133484803,NAN,4.5,6,TX,[],https://www.yelp.com/biz/glasscock-school-of-continuing-studies-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,1
3800 Cullen Blvd,,,moores-opera-house-houston,"[['theater', 'Performing Arts'], ['collegeuniv', 'Colleges & Universities']]",Houston,US,"['3800 Cullen Blvd', 'Houston, TX 77004']",(713) 743-3009,5070.702822466269,DvNUQPNCuIf1BgFqD4Y4MQ,https://s3-media4.fl.yelpcdn.com/bphoto/riXLQzEGJrh_4g09HIJ9Qw/o.jpg,False,29.7206038981676,-95.3476582467556,Moores Opera House,+17137433009,NAN,4.0,5,TX,[],https://www.yelp.com/biz/moores-opera-house-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,1
6815 Rustic Dr,,,hcc-southeast-eastside-campus-houston,"[['collegeuniv', 'Colleges & Universities'], ['driving_schools', 'Driving Schools'], ['vocation', 'Vocational & Technical School']]",Houston,US,"['6815 Rustic Dr', 'Houston, TX 77087']",(713) 718-7000,8851.203579110466,v0599U4wUZoruiVtgSWJMQ,https://s3-media4.fl.yelpcdn.com/bphoto/-hSUiWuoAl6xc036x1liPg/o.jpg,False,29.7050495147705,-95.2979431152344,HCC Southeast - Eastside Campus,+17137187000,NAN,4.5,3,TX,[],https://www.yelp.com/biz/hcc-southeast-eastside-campus-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77087,1
4140 Southwest Fwy,,,the-art-institute-of-houston-houston,"[['artschools', 'Art Schools'], ['cookingschools', 'Cooking Schools'], ['collegeuniv', 'Colleges & Universities']]",Houston,US,"['4140 Southwest Fwy', 'Houston, TX 77027']",(800) 275-4244,9039.31532782041,f_MHxzHOpQfRmxdmH7cWtA,https://s3-media2.fl.yelpcdn.com/bphoto/QapO_AP7dIxhoZfDradF5w/o.jpg,False,29.7302379397099,-95.4456318478813,The Art Institute of Houston,+18002754244,NAN,2.5,28,TX,[],https://www.yelp.com/biz/the-art-institute-of-houston-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,1
1303 San Jacinto St,,,south-texas-college-of-law-houston-houston,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['1303 San Jacinto St', 'Houston, TX 77002']",(713) 659-8040,1232.656697887821,gKxY3UUToYxfkiS0EZJrEQ,https://s3-media2.fl.yelpcdn.com/bphoto/L7oJW3njb2HPIOaJ5_LjSA/o.jpg,False,29.7527351202365,-95.3647034192112,South Texas College of Law Houston,+17136598040,NAN,4.0,4,TX,[],https://www.yelp.com/biz/south-texas-college-of-law-houston-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,1
1300 Holman St,,,houston-community-college-central-houston,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['1300 Holman St', 'Houston, TX 77004']",(713) 718-6000,3269.6524135426084,VyRSHbQQ2gWrX2E4dXoxjQ,https://s3-media1.fl.yelpcdn.com/bphoto/plu6f-ao6VD8vuFZHGlK9w/o.jpg,False,29.737423,-95.376612,Houston Community College - Central,+17137186000,NAN,2.0,25,TX,[],https://www.yelp.com/biz/houston-community-college-central-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,1
1 Baylor Plz,,,baylor-college-of-medicine-houston-3,"[['collegeuniv', 'Colleges & Universities']]",Houston,US,"['1 Baylor Plz', 'Houston, TX 77030']",(713) 798-4951,6806.293745084154,A9-GSQsewUih8fBMfLOSEA,https://s3-media3.fl.yelpcdn.com/bphoto/GrGI7PYQ1_uE_vjDZPJwcA/o.jpg,False,29.7104682922363,-95.3958969116211,Baylor College of Medicine,+17137984951,NAN,3.0,8,TX,[],https://www.yelp.com/biz/baylor-college-of-medicine-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77030,1
