address1,address2,address3,alias,categories,city,country,display_address,display_phone,distance,id,image_url,is_closed,latitude,longitude,name,phone,price,rating,review_count,state,transactions,url,zip_code,fema_l1
427 W 20th St,Ste 209,,preferred-gynecology-houston,"[['obgyn', 'Obstetricians & Gynecologists']]",Houston,US,"['427 W 20th St', 'Ste 209', 'Houston, TX 77008']",(713) 485-4302,6315.363544163979,E74Q9KwzNfiyZVHjP-_f2g,https://s3-media2.fl.yelpcdn.com/bphoto/fDPKEOzGKHJ41pCUEgFxUw/o.jpg,False,29.8041252,-95.4051197,Preferred Gynecology,+17134854302,NAN,4.5,53,TX,[],https://www.yelp.com/biz/preferred-gynecology-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77008,3
3700 Buffalo Speedway,,,ciaravino-plastic-surgery-houston,"[['cosmeticsurgeons', 'Cosmetic Surgeons']]",Houston,US,"['3700 Buffalo Speedway', 'Houston, TX 77098']",(713) 627-1200,7495.912926351461,uUopbe9jon2cWsH9FIh9nw,https://s3-media1.fl.yelpcdn.com/bphoto/caVn9xIiCjjHkggap8at0Q/o.jpg,False,29.73246,-95.42945,Ciaravino Plastic Surgery,+17136271200,NAN,4.5,31,TX,[],https://www.yelp.com/biz/ciaravino-plastic-surgery-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77098,3
4544 Post Oak Place Dr,Ste 380,,the-center-for-audiology-houston,"[['audiologist', 'Audiologist'], ['hearingaidproviders', 'Hearing Aid Providers']]",Houston,US,"['4544 Post Oak Place Dr', 'Ste 380', 'Houston, TX 77027']",(713) 255-0035,8739.073630817704,TbrhmQFbK4cmrKJpwLumBw,https://s3-media1.fl.yelpcdn.com/bphoto/zVC8pTScvIdXm-pqsmBlEA/o.jpg,False,29.750675201416,-95.4493179321289,The Center for Audiology,+17132550035,NAN,5.0,24,TX,[],https://www.yelp.com/biz/the-center-for-audiology-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,3
5420 West Lp S,Ste 4200,,joffe-medicenter-bellaire,"[['laserlasikeyes', 'Laser Eye Surgery/Lasik'], ['opthamalogists', 'Ophthalmologists']]",Bellaire,US,"['5420 West Lp S', 'Ste 4200', 'Bellaire, TX 77401']",(855) 955-6333,10756.268507983528,ehCPAIrmEakq2lHZLRV4Lg,https://s3-media1.fl.yelpcdn.com/bphoto/TyJmU_85RGAwB_nIO2cS5Q/o.jpg,False,29.722542,-95.4611395,Joffe MediCenter,+18559556333,NAN,5.0,207,TX,[],https://www.yelp.com/biz/joffe-medicenter-bellaire?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77401,3
3914 Gramercy St,Ste A,,advanced-asthma-and-allergy-center-houston,"[['medcenters', 'Medical Centers'], ['allergist', 'Allergists']]",Houston,US,"['3914 Gramercy St', 'Ste A', 'Houston, TX 77025']",(713) 888-0881,10168.236758452098,Ok_2lw-r6eLRaR_XCbRmMw,https://s3-media2.fl.yelpcdn.com/bphoto/qK3DXqrNrt8SwPXhV4eYHA/o.jpg,False,29.70435,-95.44079,Advanced Asthma & Allergy Center,+17138880881,NAN,5.0,24,TX,[],https://www.yelp.com/biz/advanced-asthma-and-allergy-center-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77025,3
5385 Westheimer Rd,,,laseraway-houston-2,"[['tattooremoval', 'Tattoo Removal'], ['laser_hair_removal', 'Laser Hair Removal'], ['bodycontouring', 'Body Contouring']]",Houston,US,"['5385 Westheimer Rd', 'Houston, TX 77056']",(713) 966-6335,10948.096549116462,BBP72d3wrYKH5gWEDW12sA,https://s3-media4.fl.yelpcdn.com/bphoto/8LrXhqh_C1_eslpG_qziAg/o.jpg,False,29.7391449,-95.4703035,LaserAway,+17139666335,$$$$,4.5,49,TX,[],https://www.yelp.com/biz/laseraway-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,3
3420 W Dallas,,,mvmt-chiropractic-houston,"[['chiropractors', 'Chiropractors'], ['nutritionists', 'Nutritionists'], ['painmanagement', 'Pain Management']]",Houston,US,"['3420 W Dallas', 'Houston, TX 77019']",(832) 391-8077,4101.975253909066,0ppgg1SBg5Ri8PhDQ4DiYw,https://s3-media1.fl.yelpcdn.com/bphoto/igNJW7j9gXYc0OzgEaZK8A/o.jpg,False,29.7572482,-95.4018429,MVMT Chiropractic,+18323918077,NAN,5.0,16,TX,[],https://www.yelp.com/biz/mvmt-chiropractic-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77019,3
4208 Richmond Ave,Ste 200,,vitenas-cosmetic-surgery-houston,"[['cosmeticsurgeons', 'Cosmetic Surgeons'], ['medicalspa', 'Medical Spas']]",Houston,US,"['4208 Richmond Ave', 'Ste 200', 'Houston, TX 77027']",(281) 484-0088,8482.72918698422,43fwXKzlQVDrdqxzpImPAg,https://s3-media2.fl.yelpcdn.com/bphoto/kEaqKHDCyTrJcZJfv_NsGA/o.jpg,False,29.7332894846424,-95.4408714250488,Vitenas Cosmetic Surgery,+12814840088,$$,5.0,15,TX,[],https://www.yelp.com/biz/vitenas-cosmetic-surgery-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,3
3415 Mercer St,Ste F,,michael-hatter-lmt-houston,"[['massage_therapy', 'Massage Therapy'], ['naturopathic', 'Naturopathic/Holistic']]",Houston,US,"['3415 Mercer St', 'Ste F', 'Houston, TX 77027']",(832) 981-3214,7605.926023380192,cOD8N5I_i6MftWwbYJVH8g,https://s3-media1.fl.yelpcdn.com/bphoto/zFhD30Z_PqjKxqAhKQBojw/o.jpg,False,29.73503,-95.43185,"Michael Hatter, LMT",+18329813214,NAN,5.0,17,TX,[],https://www.yelp.com/biz/michael-hatter-lmt-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,3
7400 Fannin,Ste 1050,,houston-womens-care-associates-houston,"[['obgyn', 'Obstetricians & Gynecologists']]",Houston,US,"['7400 Fannin', 'Ste 1050', 'Houston, TX 77054']",(713) 795-1000,8597.689008031854,tY0_LEHnKxmhyRujZIlNMw,https://s3-media1.fl.yelpcdn.com/bphoto/6bw3X_chTZ0bByLcy3hpUw/o.jpg,False,29.6945991516113,-95.4011535644531,Houston Women's Care Associates,+17137951000,NAN,4.0,72,TX,[],https://www.yelp.com/biz/houston-womens-care-associates-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77054,3
19 Briar Hollow Ln,Ste 115,,new-look-houston-houston,"[['tattooremoval', 'Tattoo Removal'], ['medicalspa', 'Medical Spas'], ['laser_hair_removal', 'Laser Hair Removal']]",Houston,US,"['19 Briar Hollow Ln', 'Ste 115', 'Houston, TX 77027']",(832) 786-7155,8928.276124862543,wi6gsVMTBB7YpG7W4Gt5hg,https://s3-media3.fl.yelpcdn.com/bphoto/BwVGtsdz70Q8t0em98Ql3w/o.jpg,False,29.751541,-95.451494,New Look Houston,+18327867155,$$,4.5,36,TX,[],https://www.yelp.com/biz/new-look-houston-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,3
4000 Washington Ave,Ste 100,,memorial-heights-emergency-center-houston,"[['urgent_care', 'Urgent Care'], ['diagnosticimaging', 'Diagnostic Imaging'], ['pediatricians', 'Pediatricians']]",Houston,US,"['4000 Washington Ave', 'Ste 100', 'Houston, TX 77007']",(281) 501-2841,4059.618801972858,S8VfctHg2kUeKCz4Q9vWJg,https://s3-media1.fl.yelpcdn.com/bphoto/QU1HRDO0ENvIQBQZf10b-A/o.jpg,False,29.770494,-95.401124,Memorial Heights Emergency Center,+12815012841,NAN,3.5,88,TX,[],https://www.yelp.com/biz/memorial-heights-emergency-center-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77007,3
546 Waugh Dr,,,nuveau-plastic-surgery-and-medical-aesthetics-houston-4,"[['plasticsurgeons', 'Plastic Surgeons'], ['aestheticians', 'Aestheticians']]",Houston,US,"['546 Waugh Dr', 'Houston, TX 77019']",(713) 352-3461,3748.5158398958006,-eOUnX7EDrX9ltAi3yfgZw,https://s3-media4.fl.yelpcdn.com/bphoto/EIanspD48fB2Nx695WIWuQ/o.jpg,False,29.7599979,-95.3986313,Nuveau Plastic Surgery and Medical Aesthetics,+17133523461,$$$,5.0,11,TX,[],https://www.yelp.com/biz/nuveau-plastic-surgery-and-medical-aesthetics-houston-4?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77019,3
4208 Richmond Ave,Ste 100,,mirror-mirror-beauty-boutique-houston,"[['medicalspa', 'Medical Spas'], ['cosmeticsurgeons', 'Cosmetic Surgeons'], ['laser_hair_removal', 'Laser Hair Removal']]",Houston,US,"['4208 Richmond Ave', 'Ste 100', 'Houston, TX 77027']",(281) 810-9083,8854.763112795163,kxuckavw_Q3roQLgQnWwvw,https://s3-media3.fl.yelpcdn.com/bphoto/LxhhR62JDkaMVNoRIDu7WA/o.jpg,False,29.732946395874,-95.44482421875,Mirror Mirror Beauty Boutique,+12818109083,$$$,4.5,32,TX,[],https://www.yelp.com/biz/mirror-mirror-beauty-boutique-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,3
,,,probodywork-houston-2,"[['painmanagement', 'Pain Management']]",Houston,US,"['Houston, TX 77009']",(650) 352-3471,3112.671269866948,0NYilpMnNElzmHgXO6m3fA,https://s3-media2.fl.yelpcdn.com/bphoto/3zroCcSda6P9-SORa39F9g/o.jpg,False,29.795223236084,-95.3678131103516,Probodywork,+16503523471,NAN,4.0,30,TX,[],https://www.yelp.com/biz/probodywork-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77009,3
1200 Binz St,Ste 1275,,sherman-nagler-dpm-facfas-houston,"[['podiatrists', 'Podiatrists']]",Houston,US,"['1200 Binz St', 'Ste 1275', 'Houston, TX 77004']",(713) 529-1010,5108.47057526537,2cjqMbt_iLWWmlBr2LaTGA,https://s3-media4.fl.yelpcdn.com/bphoto/enUkIMiKZIPsYPVRVtcdlg/o.jpg,False,29.7240867614746,-95.3877868652344,"Sherman Nagler, DPM, FACFAS",+17135291010,NAN,4.5,19,TX,[],https://www.yelp.com/biz/sherman-nagler-dpm-facfas-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77004,3
2031 Post Oak Blvd,,,clearstone-laser-hair-removal-and-medical-spa-houston-2,"[['hairremoval', 'Hair Removal'], ['tattooremoval', 'Tattoo Removal'], ['medicalspa', 'Medical Spas']]",Houston,US,"['2031 Post Oak Blvd', 'Houston, TX 77056']",(832) 460-4200,9878.194218227216,5sTvpWU0kT6b0i9_9mBiLA,https://s3-media1.fl.yelpcdn.com/bphoto/ptu1ed-koezx9rrePwyo6A/o.jpg,False,29.745306,-95.460226,Clearstone Laser Hair Removal & Medical Spa,+18324604200,$$,4.5,23,TX,[],https://www.yelp.com/biz/clearstone-laser-hair-removal-and-medical-spa-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,3
7900 Fannin St,Ste 3000,,complete-womens-care-center-houston,"[['obgyn', 'Obstetricians & Gynecologists']]",Houston,US,"['7900 Fannin St', 'Ste 3000', 'Houston, TX 77030']",(713) 791-9100,8993.339977518019,8kmxYK6dYgsWRXSwuz9BjQ,https://s3-media3.fl.yelpcdn.com/bphoto/I_MaHM1lBnfImliaV1qLKw/o.jpg,False,29.6915073381708,-95.4034486825561,Complete Women's Care Center,+17137919100,NAN,3.5,91,TX,[],https://www.yelp.com/biz/complete-womens-care-center-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77030,3
6621 Fannin St,,,texas-childrens-hospital-main-campus-houston,"[['hospitals', 'Hospitals'], ['pediatricians', 'Pediatricians']]",Houston,US,"['6621 Fannin St', 'Houston, TX 77030']",(832) 824-1000,7346.55774330651,KAREHbwLEvtx1WrKchCf8Q,https://s3-media2.fl.yelpcdn.com/bphoto/JaUS3TmJXA60G4EERUK1hQ/o.jpg,False,29.707751,-95.401635,Texas Children's Hospital - Main Campus,+18328241000,NAN,3.5,82,TX,[],https://www.yelp.com/biz/texas-childrens-hospital-main-campus-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77030,3
3773 Richmond Ave,Ste 515,,activ-rehab-and-wellness-houston,"[['chiropractors', 'Chiropractors'], ['sportsmed', 'Sports Medicine'], ['massage_therapy', 'Massage Therapy']]",Houston,US,"['3773 Richmond Ave', 'Ste 515', 'Houston, TX 77046']",(832) 263-3210,8201.693037684263,Kcw991OpaBSegIutHZWjGg,https://s3-media2.fl.yelpcdn.com/bphoto/p89DehRQ9RzsXQScrp3fKg/o.jpg,False,29.73234,-95.43718,ACTIV Rehab and Wellness,+18322633210,NAN,5.0,11,TX,[],https://www.yelp.com/biz/activ-rehab-and-wellness-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77046,3
1728 Bissonnet,,,the-healing-space-houston,"[['obgyn', 'Obstetricians & Gynecologists']]",Houston,US,"['1728 Bissonnet', 'Houston, TX 77005']",(713) 520-6800,5871.616110392045,EYXmr1MCNaGQsbAYAWE3mw,https://s3-media4.fl.yelpcdn.com/bphoto/36JXLnbsGxHaOrMxZtrXrA/o.jpg,False,29.7259483337402,-95.4032592773438,The Healing Space,+17135206800,NAN,4.5,19,TX,[],https://www.yelp.com/biz/the-healing-space-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,3
4801 Woodway Dr,,,william-s-manuel-md-houston,"[['internalmed', 'Internal Medicine'], ['familydr', 'Family Practice']]",Houston,US,"['4801 Woodway Dr', 'Houston, TX 77056']",(713) 528-3366,9673.696901467023,yr6_BhlVbJrxokpl7wfsQg,https://s3-media1.fl.yelpcdn.com/bphoto/BzoBw-FEWHsTynLvAYtDYg/o.jpg,False,29.76348,-95.45956,"William S. Manuel, MD",+17135283366,NAN,5.0,12,TX,[],https://www.yelp.com/biz/william-s-manuel-md-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,3
3900 Essex Ln,Ste 101,,slade-and-baker-vision-houston-2,"[['opthamalogists', 'Ophthalmologists']]",Houston,US,"['3900 Essex Ln', 'Ste 101', 'Houston, TX 77027']",(713) 626-5544,8344.57792373156,E_5j3Evkkb57BMI0jmZLSg,https://s3-media1.fl.yelpcdn.com/bphoto/aplh40YxGxn77VCVx_DX7g/o.jpg,False,29.73993,-95.44219,Slade & Baker Vision,+17136265544,NAN,4.0,34,TX,[],https://www.yelp.com/biz/slade-and-baker-vision-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,3
1900 St James Pl,Ste 600,,suzanne-bruce-and-associates-houston-11,"[['dermatology', 'Dermatologists'], ['medicalspa', 'Medical Spas'], ['cosmetics', 'Cosmetics & Beauty Supply']]",Houston,US,"['1900 St James Pl', 'Ste 600', 'Houston, TX 77056']",(713) 850-0240,11109.229190517666,b-tg_jUUrMxtHTXtfPOjgA,https://s3-media3.fl.yelpcdn.com/bphoto/6YWhnCkEkFl1eoItYvMEiQ/o.jpg,False,29.7465,-95.47382,Suzanne Bruce and Associates,+17138500240,$$$,4.0,36,TX,[],https://www.yelp.com/biz/suzanne-bruce-and-associates-houston-11?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,3
1121 Uptown Park Blvd,Ste 19,,uptown-park-dental-houston-2,"[['generaldentistry', 'General Dentistry'], ['orthodontists', 'Orthodontists'], ['cosmeticsurgeons', 'Cosmetic Surgeons']]",Houston,US,"['1121 Uptown Park Blvd', 'Ste 19', 'Houston, TX 77056']",(713) 621-4830,9358.781971950077,jEy9i4P3Eq-zpADG_jWoHA,https://s3-media3.fl.yelpcdn.com/bphoto/XH2S2yY5KXW9cFTRZTK8lg/o.jpg,False,29.757345,-95.4575351,Uptown Park Dental,+17136214830,NAN,4.5,16,TX,[],https://www.yelp.com/biz/uptown-park-dental-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,3
